ID,Property URL,MLS ID,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country,AC
965,https://www.zillow.com/homedetails/3810-W-Lincoln-St-Phoenix-AZ-85009/7506176_zpid/,,120000,3/1/2023,826,sqft,145.28,6529,sqft,,1,3810 W Lincoln St,Phoenix,85009,AZ,USA,0
966,https://www.zillow.com/homedetails/3840-N-43rd-Ave-APT-56-Phoenix-AZ-85031/7507994_zpid/,,120000,1/12/2024,1243,sqft,96.54,585,sqft,3,2,3840 N 43rd Ave APT 56,Phoenix,85031,AZ,USA,1
967,https://www.zillow.com/homedetails/3816-W-Mitchell-Dr-Phoenix-AZ-85019/7508979_zpid/,,120000,7/15/2021,1090,sqft,110.09,2932,sqft,2,2,3816 W Mitchell Dr,Phoenix,85019,AZ,USA,1
968,https://www.zillow.com/homedetails/3145-W-Washington-St-Phoenix-AZ-85009/7514653_zpid/,,120000,6/28/2021,1008,sqft,119.05,8249,sqft,,1,3145 W Washington St,Phoenix,85009,AZ,USA,1
969,https://www.zillow.com/homedetails/2342-W-Madison-St-Phoenix-AZ-85009/7515163_zpid/,,120000,5/28/2021,1269,sqft,94.56,7073,sqft,3,2,2342 W Madison St,Phoenix,85009,AZ,USA,1
970,https://www.zillow.com/homedetails/3333-W-Maricopa-St-Phoenix-AZ-85009/7515513_zpid/,,120000,4/4/2023,825,sqft,145.45,9798,sqft,,1,3333 W Maricopa St,Phoenix,85009,AZ,USA,0
971,https://www.zillow.com/homedetails/812-S-30th-Ave-Phoenix-AZ-85009/7515547_zpid/,,120000,1/31/2022,1340,sqft,89.55,8407,sqft,,1,812 S 30th Ave,Phoenix,85009,AZ,USA,0
972,https://www.zillow.com/homedetails/1619-S-3rd-St-Phoenix-AZ-85004/7523252_zpid/,,120000,1/26/2024,896,sqft,133.93,6336,sqft,2,1,1619 S 3rd St,Phoenix,85004,AZ,USA,0
973,https://www.zillow.com/homedetails/542-W-Cambridge-Ave-Phoenix-AZ-85003/7536076_zpid/,,120000,8/30/2022,2066,sqft,58.08,7714,sqft,3,3,542 W Cambridge Ave,Phoenix,85003,AZ,USA,1
974,https://www.zillow.com/homedetails/1808-N-32nd-St-APT-102-Phoenix-AZ-85008/7542473_zpid/,,120000,3/30/2021,933,sqft,128.62,10150,sqft,,2,1808 N 32nd St APT 102,Phoenix,85008,AZ,USA,1
975,https://www.zillow.com/homedetails/3714-E-Polk-St-Phoenix-AZ-85008/7544423_zpid/,,120000,10/4/2022,1336,sqft,89.82,6753,sqft,3,1,3714 E Polk St,Phoenix,85008,AZ,USA,1
976,https://www.zillow.com/homedetails/1815-E-Illini-St-Phoenix-AZ-85040/7546260_zpid/,,120000,9/12/2022,748,sqft,160.43,7540,sqft,,0.67,1815 E Illini St,Phoenix,85040,AZ,USA,1
977,https://www.zillow.com/homedetails/6444-S-23rd-Pl-Phoenix-AZ-85042/7548595_zpid/,,120000,8/31/2022,713,sqft,168.3,5932,sqft,,,6444 S 23rd Pl,Phoenix,85042,AZ,USA,0
978,https://www.zillow.com/homedetails/4248-E-Minton-St-Phoenix-AZ-85042/7551575_zpid/,,120000,10/13/2021,1441,sqft,83.28,6006,sqft,4,2,4248 E Minton St,Phoenix,85042,AZ,USA,0
979,https://www.zillow.com/homedetails/4242-E-Minton-St-Phoenix-AZ-85042/7551576_zpid/,,120000,9/22/2022,1156,sqft,103.81,5977,sqft,2,1,4242 E Minton St,Phoenix,85042,AZ,USA,1
980,https://www.zillow.com/homedetails/4604-E-Broadway-Rd-Phoenix-AZ-85040/7556766_zpid/,,120000,8/13/2021,924,sqft,129.87,1117,sqft,2,1,4604 E Broadway Rd,Phoenix,85040,AZ,USA,1
981,https://www.zillow.com/homedetails/4640-E-Pueblo-Ave-Phoenix-AZ-85040/7556791_zpid/,,120000,7/25/2023,924,sqft,129.87,1023,sqft,2,1,4640 E Pueblo Ave,Phoenix,85040,AZ,USA,1
982,https://www.zillow.com/homedetails/4706-E-Pueblo-Ave-Phoenix-AZ-85040/7556905_zpid/,,120000,6/8/2021,924,sqft,129.87,1142,sqft,,1,4706 E Pueblo Ave,Phoenix,85040,AZ,USA,1
983,https://www.zillow.com/homedetails/4707-E-Pueblo-Ave-Phoenix-AZ-85040/7556911_zpid/,,120000,12/5/2023,1008,sqft,119.05,1411,sqft,,1,4707 E Pueblo Ave,Phoenix,85040,AZ,USA,1
984,https://www.zillow.com/homedetails/4434-E-Wood-St-Phoenix-AZ-85040/7557167_zpid/,,120000,5/21/2021,924,sqft,129.87,814,sqft,2,1,4434 E Wood St,Phoenix,85040,AZ,USA,1
985,https://www.zillow.com/homedetails/4438-E-Wood-St-Phoenix-AZ-85040/7557169_zpid/,,120000,7/13/2021,1008,sqft,119.05,962,sqft,3,1,4438 E Wood St,Phoenix,85040,AZ,USA,1
986,https://www.zillow.com/homedetails/4018-S-44th-Pl-Phoenix-AZ-85040/7557228_zpid/,,120000,1/26/2022,1041,sqft,115.27,962,sqft,3,1.5,4018 S 44th Pl,Phoenix,85040,AZ,USA,1
987,https://www.zillow.com/homedetails/8542-N-30th-Dr-Phoenix-AZ-85051/7750668_zpid/,,120000,3/20/2023,1180,sqft,101.69,6734,sqft,3,2,8542 N 30th Dr,Phoenix,85051,AZ,USA,1
988,https://www.zillow.com/homedetails/6810-N-35th-Ave-UNIT-H-Phoenix-AZ-85017/7761561_zpid/,,120000,4/6/2023,728,sqft,164.84,821,sqft,2,1,6810 N 35th Ave UNIT H,Phoenix,85017,AZ,USA,1
989,https://www.zillow.com/homedetails/2408-W-Campbell-Ave-APT-320-Phoenix-AZ-85015/7767073_zpid/,,120000,1/5/2022,840,sqft,142.86,981,sqft,2,1,2408 W Campbell Ave APT 320,Phoenix,85015,AZ,USA,1
990,https://www.zillow.com/homedetails/2133-W-Turney-Ave-UNIT-72D-Phoenix-AZ-85015/7767495_zpid/,,120000,9/1/2021,992,sqft,120.97,650,sqft,2,1,2133 W Turney Ave UNIT 72D,Phoenix,85015,AZ,USA,1
991,https://www.zillow.com/homedetails/1828-W-Tuckey-Ln-UNIT-13-Phoenix-AZ-85015/7776790_zpid/,,120000,1/25/2024,804,sqft,149.25,423,sqft,,1.67,1828 W Tuckey Ln UNIT 13,Phoenix,85015,AZ,USA,1
992,https://www.zillow.com/homedetails/7126-N-19th-Ave-UNIT-126-Phoenix-AZ-85021/7778197_zpid/,,120000,7/13/2023,836,sqft,143.54,409,sqft,1,2,7126 N 19th Ave UNIT 126,Phoenix,85021,AZ,USA,1
993,https://www.zillow.com/homedetails/8838-N-8th-St-12J-Phoenix-AZ-85020/7789444_zpid/,,120000,4/7/2021,680,sqft,176.47,56,sqft,,1,8838 N 8th St #12J,Phoenix,85020,AZ,USA,1
994,https://www.zillow.com/homedetails/1945-E-Camino-De-Los-Ranchos-Phoenix-AZ-85022/7818760_zpid/,,120000,5/5/2021,1417,sqft,84.69,7,acres,3,2,1945 E Camino De Los Ranchos,Phoenix,85022,AZ,USA,1
995,https://www.zillow.com/homedetails/18014-N-34th-Ln-Phoenix-AZ-85053/7941350_zpid/,,120000,10/18/2021,1150,sqft,104.35,6087,sqft,,1,18014 N 34th Ln,Phoenix,85053,AZ,USA,1
996,https://www.zillow.com/homedetails/2910-E-Wahalla-Ln-Phoenix-AZ-85050/7993977_zpid/,,120000,9/23/2022,830,sqft,144.58,9271,sqft,2,1,2910 E Wahalla Ln,Phoenix,85050,AZ,USA,1
997,https://www.zillow.com/homedetails/2743-E-Beardsley-Rd-Phoenix-AZ-85050/7994444_zpid/,,120000,8/23/2022,720,sqft,166.67,7939,sqft,3,2,2743 E Beardsley Rd,Phoenix,85050,AZ,USA,1
998,https://www.zillow.com/homedetails/2820-E-Wahalla-Ln-Phoenix-AZ-85050/7994460_zpid/,,120000,8/9/2023,1216,sqft,98.68,10787,sqft,,,2820 E Wahalla Ln,Phoenix,85050,AZ,USA,0
999,https://www.zillow.com/homedetails/19616-N-25th-Pl-Phoenix-AZ-85050/7994518_zpid/,,120000,10/7/2021,720,sqft,166.67,6425,sqft,3,2.75,19616 N 25th Pl,Phoenix,85050,AZ,USA,1
1000,https://www.zillow.com/homedetails/18202-N-Cave-Creek-Rd-APT-216-Phoenix-AZ-85032/8000445_zpid/,,120000,6/22/2021,836,sqft,143.54,816,sqft,3,1,18202 N Cave Creek Rd APT 216,Phoenix,85032,AZ,USA,1
1001,https://www.zillow.com/homedetails/17635-N-Bluebird-Ln-Phoenix-AZ-85022/8000619_zpid/,,120000,4/15/2022,1087,sqft,110.4,6904,sqft,2,1,17635 N Bluebird Ln,Phoenix,85022,AZ,USA,1
1002,https://www.zillow.com/homedetails/18017-N-19th-Way-Phoenix-AZ-85022/8001067_zpid/,,120000,3/15/2023,1297,sqft,92.52,6091,sqft,3,2,18017 N 19th Way,Phoenix,85022,AZ,USA,0
1003,https://www.zillow.com/homedetails/1954-E-Grovers-Ave-Phoenix-AZ-85022/8001157_zpid/,,120000,12/22/2023,4353,sqft,27.57,9905,sqft,2,2,1954 E Grovers Ave,Phoenix,85022,AZ,USA,1
1004,https://www.zillow.com/homedetails/1008-W-Estes-Way-Phoenix-AZ-85041/8132447_zpid/,,120000,2/27/2024,854,sqft,140.52,5876,sqft,3,2,1008 W Estes Way,Phoenix,85041,AZ,USA,0
1005,https://www.zillow.com/homedetails/1024-W-McNeil-St-Phoenix-AZ-85041/8133492_zpid/,,120000,,1010,sqft,118.81,6186,sqft,2,2,1024 W McNeil St,Phoenix,85041,AZ,USA,1
1006,https://www.zillow.com/homedetails/3526-W-Dunlap-Ave-152-Phoenix-AZ-85051/59270947_zpid/,,120000,12/20/2022,1200,sqft,100,,,2,2,3526 W Dunlap Ave #152,Phoenix,85051,AZ,USA,1
1007,https://www.zillow.com/homedetails/3526-W-Dunlap-Ave-157-Phoenix-AZ-85051/59270952_zpid/,,120000,12/30/2021,1108,sqft,108.3,59,sqft,2,2,3526 W Dunlap Ave #157,Phoenix,85051,AZ,USA,1
1008,https://www.zillow.com/homedetails/3518-W-Dunlap-Ave-UNIT-173-Phoenix-AZ-85051/59270968_zpid/,,120000,3/22/2022,1108,sqft,108.3,61,sqft,2,2,3518 W Dunlap Ave UNIT 173,Phoenix,85051,AZ,USA,1
1009,https://www.zillow.com/homedetails/3520-W-Dunlap-Ave-187-Phoenix-AZ-85051/59270982_zpid/,,120000,1/21/2022,1108,sqft,108.3,61,sqft,2,2,3520 W Dunlap Ave #187,Phoenix,85051,AZ,USA,1
1010,https://www.zillow.com/homedetails/1819-N-40th-St-UNIT-E2-Phoenix-AZ-85008/63200657_zpid/,,120000,3/18/2022,832,sqft,144.23,841,sqft,2,2,1819 N 40th St UNIT E2,Phoenix,85008,AZ,USA,1
1011,https://www.zillow.com/homedetails/2821-E-Chipman-Rd-Phoenix-AZ-85040/64856703_zpid/,,120000,12/15/2023,1235,sqft,97.17,1,acres,3,2,2821 E Chipman Rd,Phoenix,85040,AZ,USA,1
1012,https://www.zillow.com/homedetails/7101-N-36th-Ave-APT-102-Phoenix-AZ-85051/67801959_zpid/,,120000,4/14/2021,960,sqft,125,889,sqft,2,1,7101 N 36th Ave APT 102,Phoenix,85051,AZ,USA,1
1013,https://www.zillow.com/homedetails/7101-N-36th-Ave-APT-126-Phoenix-AZ-85051/67801975_zpid/,,120000,6/23/2021,1024,sqft,117.19,1031,sqft,3,2,7101 N 36th Ave APT 126,Phoenix,85051,AZ,USA,1
1014,https://www.zillow.com/homedetails/2121-W-Royal-Palm-Rd-APT-1081-Phoenix-AZ-85021/68958202_zpid/,,120000,5/12/2021,706,sqft,169.97,445,sqft,1,2,2121 W Royal Palm Rd APT 1081,Phoenix,85021,AZ,USA,1
1015,https://www.zillow.com/homedetails/2121-W-Royal-Palm-Rd-APT-1096-Phoenix-AZ-85021/68958217_zpid/,,120000,11/19/2021,632,sqft,189.87,741,sqft,1,1,2121 W Royal Palm Rd APT 1096,Phoenix,85021,AZ,USA,1
1016,https://www.zillow.com/homedetails/3601-W-McKinley-St-Phoenix-AZ-85009/71331983_zpid/,,120000,10/31/2023,1143,sqft,104.99,6342,sqft,,1,3601 W McKinley St,Phoenix,85009,AZ,USA,1
1017,https://www.zillow.com/homedetails/1505-E-Sahuaro-Dr-APT-2-Phoenix-AZ-85020/71627838_zpid/,,120000,4/13/2022,1529,sqft,78.48,1128,sqft,3,3,1505 E Sahuaro Dr APT 2,Phoenix,85020,AZ,USA,1
1018,https://www.zillow.com/homedetails/4224-N-12th-St-UNIT-110-Phoenix-AZ-85014/71629748_zpid/,,120000,3/15/2024,411,sqft,291.97,380,sqft,1,1,4224 N 12th St UNIT 110,Phoenix,85014,AZ,USA,1
1019,https://www.zillow.com/homedetails/4224-N-12th-St-UNIT-210-Phoenix-AZ-85014/71629756_zpid/,,120000,4/7/2023,411,sqft,291.97,380,sqft,1,1,4224 N 12th St UNIT 210,Phoenix,85014,AZ,USA,1
1020,https://www.zillow.com/homedetails/724-E-Devonshire-Ave-UNIT-108-Phoenix-AZ-85014/71629763_zpid/,,120000,4/23/2021,728,sqft,164.84,677,sqft,1,1,724 E Devonshire Ave UNIT 108,Phoenix,85014,AZ,USA,1
1021,https://www.zillow.com/homedetails/4750-N-Central-Ave-UNIT-3N-Phoenix-AZ-85012/72104503_zpid/,,120000,12/1/2022,702,sqft,170.94,662,sqft,1,1,4750 N Central Ave UNIT 3N,Phoenix,85012,AZ,USA,1
1022,https://www.zillow.com/homedetails/3421-W-Dunlap-Ave-APT-212-Phoenix-AZ-85051/79518526_zpid/,,120000,7/16/2021,969,sqft,123.84,975,sqft,3,2,3421 W Dunlap Ave APT 212,Phoenix,85051,AZ,USA,1
1023,https://www.zillow.com/homedetails/3421-W-Dunlap-Ave-APT-245-Phoenix-AZ-85051/79518570_zpid/,,120000,7/6/2021,1172,sqft,102.39,1264,sqft,3,2,3421 W Dunlap Ave APT 245,Phoenix,85051,AZ,USA,1
1024,https://www.zillow.com/homedetails/5302-E-Van-Buren-St-UNIT-2050-Phoenix-AZ-85008/81960017_zpid/,,120000,1/6/2022,688,sqft,174.42,672,sqft,1,1,5302 E Van Buren St UNIT 2050,Phoenix,85008,AZ,USA,1
1025,https://www.zillow.com/homedetails/9439-N-11th-Ave-Phoenix-AZ-85021/81994084_zpid/,,120000,10/5/2021,1100,sqft,109.09,7125,sqft,3,1,9439 N 11th Ave,Phoenix,85021,AZ,USA,0
1026,https://www.zillow.com/homedetails/1810-E-Wood-St-Phoenix-AZ-85040/88889072_zpid/,,120000,3/24/2022,837,sqft,143.37,5972,sqft,,1,1810 E Wood St,Phoenix,85040,AZ,USA,1
1027,https://www.zillow.com/homedetails/14150-S-44th-Ave-Laveen-AZ-85339/247849559_zpid/,,120000,8/26/2021,,,,1.29,acres,,,14150 S 44th Ave,Laveen,85339,AZ,USA,0
1028,https://www.zillow.com/homedetails/7818-S-43rd-Pl-Phoenix-AZ-85042/284928891_zpid/,,120000,10/15/2021,,,,10451,sqft,,,7818 S 43rd Pl,Phoenix,85042,AZ,USA,0
1029,https://www.zillow.com/homedetails/38-W-North-Ln-Phoenix-AZ-85021/338665067_zpid/,,120000,5/10/2023,,,,5,acres,,,38 W North Ln,Phoenix,85021,AZ,USA,0
1030,https://www.zillow.com/homedetails/7310-N-16th-St-Phoenix-AZ-85020/338666373_zpid/,,120000,7/13/2021,,,,36.44,acres,,,7310 N 16th St,Phoenix,85020,AZ,USA,0
1031,https://www.zillow.com/homedetails/19401-N-7th-St-LOT-156-Phoenix-AZ-85024/2054437220_zpid/,,120000,12/28/2023,1440,sqft,83.33,4000,sqft,4,2,19401 N 7th St LOT 156,Phoenix,85024,AZ,USA,1
1032,https://www.zillow.com/homedetails/2650-W-Union-Hills-Dr-58-Phoenix-AZ-85027/2061321416_zpid/,,120000,11/9/2022,1568,sqft,76.53,17.63,acres,4,2,2650 W Union Hills Dr #58,Phoenix,85027,AZ,USA,1
1033,https://www.zillow.com/homedetails/1631-E-Michelle-Dr-Phoenix-AZ-85022/2063187047_zpid/,,120000,8/10/2022,1152,sqft,104.17,1500,sqft,2,2,1631 E Michelle Dr,Phoenix,85022,AZ,USA,1
1034,https://www.zillow.com/homedetails/6810-N-35th-Ave-N-H-Phoenix-AZ-85017/2066301861_zpid/,,120000,4/6/2023,728,sqft,164.84,821,sqft,2,1,6810 N 35th Ave N #H,Phoenix,85017,AZ,USA,1
1035,https://www.zillow.com/homedetails/2233-E-Behrend-Dr-LOT-197-Phoenix-AZ-85024/2069723815_zpid/,,120000,8/15/2023,1456,sqft,82.42,,,2,2,2233 E Behrend Dr LOT 197,Phoenix,85024,AZ,USA,1
1036,https://www.zillow.com/homedetails/2133-W-Turney-Ave-D72-Phoenix-AZ-85015/2073914234_zpid/,,120000,9/1/2021,992,sqft,120.97,650,sqft,2,1,2133 W Turney Ave #D72,Phoenix,85015,AZ,USA,1
1037,https://www.zillow.com/homedetails/8838-N-8th-St-UNIT-210-Phoenix-AZ-85020/2075347834_zpid/,,120000,4/7/2021,680,sqft,176.47,505,sqft,1,1,8838 N 8th St UNIT 210,Phoenix,85020,AZ,USA,1
1038,https://www.zillow.com/homedetails/4750-N-Central-Ave-UNIT-N3-Phoenix-AZ-85012/2079636834_zpid/,,120000,11/30/2022,702,sqft,170.94,660,sqft,1,1,4750 N Central Ave UNIT N3,Phoenix,85012,AZ,USA,1
1039,https://www.zillow.com/homedetails/625-N-67th-Dr-19-Phoenix-AZ-85043/2082618160_zpid/,,120000,10/6/2021,1680,sqft,71.43,,,3,2,625 N 67th Dr #19,Phoenix,85043,AZ,USA,1
1040,https://www.zillow.com/homedetails/19602-N-32nd-St-LOT-42-Phoenix-AZ-85050/2133969882_zpid/,,120000,11/13/2023,1344,sqft,89.29,,,2,2,19602 N 32nd St LOT 42,Phoenix,85050,AZ,USA,1
1041,https://www.zillow.com/homedetails/925-W-Peoria-Ave-APT-37-Phoenix-AZ-85029/67083896_zpid/,,120043,3/30/2021,840,sqft,142.91,8105,sqft,2,1,925 W Peoria Ave APT 37,Phoenix,85029,AZ,USA,1
1042,https://www.zillow.com/homedetails/2212-W-Sierra-St-Phoenix-AZ-85029/7748177_zpid/,,120602,12/8/2023,1092,sqft,110.44,5921,sqft,,2,2212 W Sierra St,Phoenix,85029,AZ,USA,1
1043,https://www.zillow.com/homedetails/4545-N-67th-Ave-UNIT-2420-Phoenix-AZ-85033/7712550_zpid/,,121000,6/21/2021,640,sqft,189.06,62,sqft,1,1,4545 N 67th Ave UNIT 2420,Phoenix,85033,AZ,USA,1
1044,https://www.zillow.com/homedetails/3601-W-Tierra-Buena-Ln-UNIT-248-Phoenix-AZ-85053/68959315_zpid/,,121000,12/6/2021,471,sqft,256.9,503,sqft,1,1,3601 W Tierra Buena Ln UNIT 248,Phoenix,85053,AZ,USA,1
1045,https://www.zillow.com/homedetails/4401-N-12th-St-UNIT-201-Phoenix-AZ-85014/81957685_zpid/,,121000,1/23/2023,563,sqft,214.92,639,sqft,1,1,4401 N 12th St UNIT 201,Phoenix,85014,AZ,USA,1
1046,https://www.zillow.com/homedetails/18223-N-21st-Pl-52-Phoenix-AZ-85022/2062660652_zpid/,,121405,7/20/2022,1344,sqft,90.33,2.08,acres,3,2,18223 N 21st Pl #52,Phoenix,85022,AZ,USA,1
1047,https://www.zillow.com/homedetails/3854-E-Kings-Ave-Phoenix-AZ-85032/8006684_zpid/,,121542,4/23/2021,1714,sqft,70.91,5545,sqft,3,2,3854 E Kings Ave,Phoenix,85032,AZ,USA,1
1048,https://www.zillow.com/homedetails/2666-N-43rd-Ave-18C-Phoenix-AZ-85009/7495180_zpid/,,122000,6/21/2022,1036,sqft,117.76,274,sqft,2,2,2666 N 43rd Ave #18C,Phoenix,85009,AZ,USA,1
1049,https://www.zillow.com/homedetails/2760-E-Wood-St-Phoenix-AZ-85040/7545968_zpid/,,122000,11/30/2021,404,sqft,301.98,9008,sqft,,1,2760 E Wood St,Phoenix,85040,AZ,USA,0
1050,https://www.zillow.com/homedetails/4250-N-67th-Ln-Phoenix-AZ-85033/7711850_zpid/,,122000,10/6/2021,924,sqft,132.03,868,sqft,2,1,4250 N 67th Ln,Phoenix,85033,AZ,USA,1
1051,https://www.zillow.com/homedetails/3131-W-Cochise-Dr-UNIT-253-Phoenix-AZ-85051/7739541_zpid/,,122000,6/2/2021,760,sqft,160.53,86,sqft,1,1,3131 W Cochise Dr UNIT 253,Phoenix,85051,AZ,USA,1
1052,https://www.zillow.com/homedetails/3350-W-Wethersfield-Rd-Phoenix-AZ-85029/7747852_zpid/,,122000,3/24/2021,1766,sqft,69.08,6256,sqft,,2,3350 W Wethersfield Rd,Phoenix,85029,AZ,USA,1
1053,https://www.zillow.com/homedetails/18202-N-Cave-Creek-Rd-APT-141-Phoenix-AZ-85032/8000399_zpid/,,122000,7/5/2022,608,sqft,200.66,644,sqft,,1,18202 N Cave Creek Rd APT 141,Phoenix,85032,AZ,USA,1
1054,https://www.zillow.com/homedetails/2537-W-Georgia-Ave-APT-11-Phoenix-AZ-85017/65438212_zpid/,,122000,5/28/2021,792,sqft,154.04,802,sqft,2,1,2537 W Georgia Ave APT 11,Phoenix,85017,AZ,USA,1
1055,https://www.zillow.com/homedetails/2121-W-Royal-Palm-Rd-APT-1043C-Phoenix-AZ-85021/68958149_zpid/,,122000,4/23/2021,706,sqft,172.8,680,sqft,1,1.5,2121 W Royal Palm Rd APT 1043C,Phoenix,85021,AZ,USA,1
1056,https://www.zillow.com/homedetails/3535-W-Tierra-Buena-Ln-UNIT-275-Phoenix-AZ-85053/68959225_zpid/,,122000,11/30/2021,619,sqft,197.09,719,sqft,1,1,3535 W Tierra Buena Ln UNIT 275,Phoenix,85053,AZ,USA,1
1057,https://www.zillow.com/homedetails/3535-W-Tierra-Buena-Ln-UNIT-165-Phoenix-AZ-85053/68959235_zpid/,,122000,11/30/2021,619,sqft,197.09,716,sqft,,1,3535 W Tierra Buena Ln UNIT 165,Phoenix,85053,AZ,USA,1
1058,https://www.zillow.com/homedetails/1702-W-Tuckey-Ln-UNIT-219-Phoenix-AZ-85015/81957815_zpid/,,122000,5/21/2021,863,sqft,141.37,864,sqft,2,2,1702 W Tuckey Ln UNIT 219,Phoenix,85015,AZ,USA,1
1059,https://www.zillow.com/homedetails/1338-W-Papago-St-Phoenix-AZ-85007/109584844_zpid/,,122000,9/22/2023,864,sqft,141.2,6547,sqft,1,1,1338 W Papago St,Phoenix,85007,AZ,USA,0
1060,https://www.zillow.com/homedetails/1528-E-Dobbins-Rd-Phoenix-AZ-85042/338665417_zpid/,,122000,3/29/2021,,,,0.43,acres,,,1528 E Dobbins Rd,Phoenix,85042,AZ,USA,0
1061,https://www.zillow.com/homedetails/2121-W-Royal-Palm-Rd-APT-1043-Phoenix-AZ-85021/2083411312_zpid/,,122000,4/23/2021,706,sqft,172.8,680,sqft,1,2,2121 W Royal Palm Rd APT 1043,Phoenix,85021,AZ,USA,1
1062,https://www.zillow.com/homedetails/2666-N-43rd-Ave-APT-C-Phoenix-AZ-85009/2098220582_zpid/,,122000,6/21/2022,1036,sqft,117.76,274,sqft,2,2,2666 N 43rd Ave APT C,Phoenix,85009,AZ,USA,1
1063,https://www.zillow.com/homedetails/1627-E-Libby-St-Phoenix-AZ-85022/2099365368_zpid/,,122000,2/22/2024,1214,sqft,100.49,1232,sqft,2,2,1627 E Libby St,Phoenix,85022,AZ,USA,1
1064,https://www.zillow.com/homedetails/17232-N-14th-St-Phoenix-AZ-85022/8002861_zpid/,,122500,4/29/2022,672,sqft,182.29,5907,sqft,,,17232 N 14th St,Phoenix,85022,AZ,USA,0
1065,https://www.zillow.com/homedetails/3645-N-69th-Ave-UNIT-110-Phoenix-AZ-85033/7485198_zpid/,,123000,2/23/2023,528,sqft,232.95,1938,sqft,1,1,3645 N 69th Ave UNIT 110,Phoenix,85033,AZ,USA,1
1066,https://www.zillow.com/homedetails/3646-N-67th-Ave-UNIT-10-Phoenix-AZ-85033/7485217_zpid/,,123000,7/23/2021,700,sqft,175.71,1821,sqft,2,1,3646 N 67th Ave UNIT 10,Phoenix,85033,AZ,USA,1
1067,https://www.zillow.com/homedetails/6852-W-Monterosa-St-Phoenix-AZ-85033/7711734_zpid/,,123000,5/28/2021,924,sqft,133.12,766,sqft,2,1,6852 W Monterosa St,Phoenix,85033,AZ,USA,1
1068,https://www.zillow.com/homedetails/4254-N-67th-Ln-Phoenix-AZ-85033/7711849_zpid/,,123000,9/9/2021,924,sqft,133.12,887,sqft,,1,4254 N 67th Ln,Phoenix,85033,AZ,USA,1
1069,https://www.zillow.com/homedetails/9228-N-7th-Ave-APT-3-Phoenix-AZ-85021/7781896_zpid/,,123000,3/31/2021,992,sqft,123.99,638,sqft,2,2,9228 N 7th Ave APT 3,Phoenix,85021,AZ,USA,1
1070,https://www.zillow.com/homedetails/3519-W-Quail-Ave-Glendale-AZ-85308/7937059_zpid/,,123000,6/1/2021,720,sqft,170.83,10443,sqft,,,3519 W Quail Ave,Glendale,85308,AZ,USA,0
1071,https://www.zillow.com/homedetails/16635-N-Cave-Creek-Rd-UNIT-211-Phoenix-AZ-85032/8005397_zpid/,,123000,4/12/2022,1134,sqft,108.47,1218,sqft,2,2,16635 N Cave Creek Rd UNIT 211,Phoenix,85032,AZ,USA,1
1072,https://www.zillow.com/homedetails/20826-N-38th-Dr-Glendale-AZ-85308/67085047_zpid/,,123000,8/23/2022,840,sqft,146.43,10446,sqft,,,20826 N 38th Dr,Glendale,85308,AZ,USA,0
1073,https://www.zillow.com/homedetails/4254-N-67th-Ln-415-Phoenix-AZ-85033/2068706770_zpid/,,123000,9/6/2021,924,sqft,133.12,887,sqft,2,2,4254 N 67th Ln #415,Phoenix,85033,AZ,USA,1
1074,https://www.zillow.com/homedetails/18240-N-21st-St-LOT-89-Phoenix-AZ-85022/2107760941_zpid/,,123000,2/15/2023,1344,sqft,91.52,4500,sqft,3,2,18240 N 21st St LOT 89,Phoenix,85022,AZ,USA,1
1075,https://www.zillow.com/homedetails/3901-E-Pinnacle-Peak-Rd-LOT-400-Phoenix-AZ-85050/2059933355_zpid/,,123250,3/31/2023,1568,sqft,78.6,,,2,2,3901 E Pinnacle Peak Rd LOT 400,Phoenix,85050,AZ,USA,1
1076,https://www.zillow.com/homedetails/3646-N-69th-Ave-UNIT-50-Phoenix-AZ-85033/7485027_zpid/,,123750,5/12/2021,708,sqft,174.79,884,sqft,,1,3646 N 69th Ave UNIT 50,Phoenix,85033,AZ,USA,1
1077,https://www.zillow.com/homedetails/3036-E-Utopia-Rd-53-Phoenix-AZ-85050/2067837708_zpid/,,123750,11/12/2021,1236,sqft,100.12,,,2,2,3036 E Utopia Rd #53,Phoenix,85050,AZ,USA,1
1078,https://www.zillow.com/homedetails/5420-S-10th-Ave-Phoenix-AZ-85041/95087393_zpid/,,123900,12/2/2021,,,,0.28,acres,,,5420 S 10th Ave,Phoenix,85041,AZ,USA,0
1079,https://www.zillow.com/homedetails/7523-W-Sells-Dr-Phoenix-AZ-85033/7482069_zpid/,,124000,12/29/2022,1284,sqft,96.57,0.36,acres,3,2,7523 W Sells Dr,Phoenix,85033,AZ,USA,1
1080,https://www.zillow.com/homedetails/3645-N-69th-Ave-UNIT-30-Phoenix-AZ-85033/7485119_zpid/,,124000,3/29/2021,708,sqft,175.14,1298,sqft,2,1,3645 N 69th Ave UNIT 30,Phoenix,85033,AZ,USA,1
1081,https://www.zillow.com/homedetails/1616-N-63rd-Ave-APT-10-Phoenix-AZ-85035/7490791_zpid/,,124000,1/6/2022,528,sqft,234.85,1559,sqft,1,1,1616 N 63rd Ave APT 10,Phoenix,85035,AZ,USA,1
